Compositional Best-Effort Synthesizer,./1/001.ltlf,true.ltlf,Agent,0.163,0,0,0,0,0.163,Adv,Dom
Compositional Best-Effort Synthesizer,./1/002.ltlf,true.ltlf,Agent,0.043,0.005,0,0,0,0.048,Adv,Dom
Compositional Best-Effort Synthesizer,./1/003.ltlf,true.ltlf,Agent,0.07,0,0,0,0,0.07,Unr,Dom
Compositional Best-Effort Synthesizer,./1/004.ltlf,true.ltlf,Agent,0.074,0,0,0,0,0.074,Adv,Dom
Compositional Best-Effort Synthesizer,./1/005.ltlf,true.ltlf,Agent,0.176,0.07,0.047,0.02,0.026,0.339,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/006.ltlf,true.ltlf,Agent,0.125,0,0,0,0,0.125,Adv,Dom
Compositional Best-Effort Synthesizer,./1/007.ltlf,true.ltlf,Agent,0.1,0.056,0.007,0.003,0,0.166,Adv,Dom
Compositional Best-Effort Synthesizer,./1/008.ltlf,true.ltlf,Agent,0.014,0.004,0,0,0,0.018,Adv,Dom
Compositional Best-Effort Synthesizer,./1/009.ltlf,true.ltlf,Agent,0.058,0,0,0,0,0.058,Adv,Dom
Compositional Best-Effort Synthesizer,./1/010.ltlf,true.ltlf,Agent,0.137,0,0,0,0,0.137,Adv,Dom
Compositional Best-Effort Synthesizer,./1/011.ltlf,true.ltlf,Agent,0.106,0.006,0.003,0.002,0.001,0.118,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/012.ltlf,true.ltlf,Agent,0.107,0,0,0,0,0.107,Adv,Dom
Compositional Best-Effort Synthesizer,./1/013.ltlf,true.ltlf,Agent,0.026,0.003,0,0,0,0.029,Adv,Dom
Compositional Best-Effort Synthesizer,./1/014.ltlf,true.ltlf,Agent,0.098,0.008,0.002,0.002,0,0.11,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/015.ltlf,true.ltlf,Agent,0.079,0.004,0.001,0.001,0,0.085,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/016.ltlf,true.ltlf,Agent,0.132,0,0,0,0,0.132,Unr,Dom
Compositional Best-Effort Synthesizer,./1/017.ltlf,true.ltlf,Agent,0.07,0.004,0,0.001,0,0.075,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/018.ltlf,true.ltlf,Agent,0.139,0.021,0.007,0.007,0.001,0.175,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/019.ltlf,true.ltlf,Agent,0.025,0.003,0,0,0,0.028,Adv,Dom
Compositional Best-Effort Synthesizer,./1/020.ltlf,true.ltlf,Agent,0.104,0.006,0.004,0.002,0.001,0.117,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/021.ltlf,true.ltlf,Agent,0.103,0.056,0.005,0.001,0,0.165,Adv,Dom
Compositional Best-Effort Synthesizer,./1/022.ltlf,true.ltlf,Agent,0.015,0.002,0,0,0,0.017,Adv,Dom
Compositional Best-Effort Synthesizer,./1/023.ltlf,true.ltlf,Agent,0.092,0,0,0,0,0.092,Unr,Dom
Compositional Best-Effort Synthesizer,./1/024.ltlf,true.ltlf,Agent,0.08,0.004,0.001,0,0,0.085,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/025.ltlf,true.ltlf,Agent,0.143,0.018,0.01,0,0,0.171,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/026.ltlf,true.ltlf,Agent,0.173,0,0,0,0,0.173,Adv,Dom
Compositional Best-Effort Synthesizer,./1/027.ltlf,true.ltlf,Agent,0.111,0.006,0.002,0,0,0.119,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/028.ltlf,true.ltlf,Agent,0.048,0.004,0,0,0,0.052,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/029.ltlf,true.ltlf,Agent,0.163,0,0,0,0,0.163,Adv,Dom
Compositional Best-Effort Synthesizer,./1/030.ltlf,true.ltlf,Agent,0.086,0,0,0,0,0.086,Adv,Dom
Compositional Best-Effort Synthesizer,./1/031.ltlf,true.ltlf,Agent,0.136,0.021,0.007,0.007,0.001,0.172,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/032.ltlf,true.ltlf,Agent,0.089,0,0,0,0,0.089,Adv,Dom
Compositional Best-Effort Synthesizer,./1/033.ltlf,true.ltlf,Agent,0.173,0,0,0,0,0.173,Adv,Dom
Compositional Best-Effort Synthesizer,./1/034.ltlf,true.ltlf,Agent,0.05,0.003,0,0,0,0.053,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/035.ltlf,true.ltlf,Agent,0.122,0,0,0,0,0.122,Adv,Dom
Compositional Best-Effort Synthesizer,./1/036.ltlf,true.ltlf,Agent,0.175,0.051,0.018,0.017,0.005,0.266,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/037.ltlf,true.ltlf,Agent,0.161,0,0,0,0,0.161,Adv,Dom
Compositional Best-Effort Synthesizer,./1/038.ltlf,true.ltlf,Agent,0.245,0,0,0,0,0.245,Adv,Dom
Compositional Best-Effort Synthesizer,./1/039.ltlf,true.ltlf,Agent,0.094,0,0,0,0,0.094,Unr,Dom
Compositional Best-Effort Synthesizer,./1/040.ltlf,true.ltlf,Agent,0.074,0,0,0,0,0.074,Adv,Dom
Compositional Best-Effort Synthesizer,./1/041.ltlf,true.ltlf,Agent,0.111,0.006,0.002,0,0,0.119,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/042.ltlf,true.ltlf,Agent,0.055,0.011,0.001,0,0,0.067,Adv,Dom
Compositional Best-Effort Synthesizer,./1/043.ltlf,true.ltlf,Agent,0.096,0.007,0.002,0.002,0,0.107,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/044.ltlf,true.ltlf,Agent,0.177,0,0,0,0,0.177,Adv,Dom
Compositional Best-Effort Synthesizer,./1/045.ltlf,true.ltlf,Agent,0.019,0.018,0.003,0,0,0.04,Adv,Dom
Compositional Best-Effort Synthesizer,./1/046.ltlf,true.ltlf,Agent,0.124,0,0,0,0,0.124,Adv,Dom
Compositional Best-Effort Synthesizer,./1/047.ltlf,true.ltlf,Agent,0.074,0.023,0.003,0,0,0.1,Adv,Dom
Compositional Best-Effort Synthesizer,./1/048.ltlf,true.ltlf,Agent,0.073,0,0,0,0,0.073,Adv,Dom
Compositional Best-Effort Synthesizer,./1/049.ltlf,true.ltlf,Agent,0.081,0.004,0.003,0,0,0.088,Coop,NoDom
Compositional Best-Effort Synthesizer,./1/050.ltlf,true.ltlf,Agent,0.139,0,0,0,0,0.139,Adv,Dom
Compositional Best-Effort Synthesizer,./1/051.ltlf,true.ltlf,Agent,0.101,0.057,0.011,0.001,0,0.17,Adv,Dom
Compositional Best-Effort Synthesizer,./1/052.ltlf,true.ltlf,Agent,0.02,0.017,0.002,0,0,0.039,Adv,Dom
