Symbolic-Compositional Best-Effort Synthesizer,./1/001.ltlf,true.ltlf,Agent,0.195,0,0,0,NA,0.195,Adv,Dom
Symbolic-Compositional Best-Effort Synthesizer,./1/002.ltlf,true.ltlf,Agent,0.025,0.004,0,0,NA,0.029,Adv,Dom
Symbolic-Compositional Best-Effort Synthesizer,./1/003.ltlf,true.ltlf,Agent,0.067,0,0,0,NA,0.067,Unr,Dom
Symbolic-Compositional Best-Effort Synthesizer,./1/004.ltlf,true.ltlf,Agent,0.073,0,0,0,NA,0.073,Adv,Dom
Symbolic-Compositional Best-Effort Synthesizer,./1/005.ltlf,true.ltlf,Agent,0.181,0.068,0.044,0.018,NA,0.311,Coop,NA
Symbolic-Compositional Best-Effort Synthesizer,./1/006.ltlf,true.ltlf,Agent,0.127,0,0,0,NA,0.127,Adv,Dom
Symbolic-Compositional Best-Effort Synthesizer,./1/007.ltlf,true.ltlf,Agent,0.102,0.058,0.01,0.001,NA,0.171,Adv,Dom
Symbolic-Compositional Best-Effort Synthesizer,./1/008.ltlf,true.ltlf,Agent,0.015,0.005,0,0,NA,0.02,Adv,Dom
Symbolic-Compositional Best-Effort Synthesizer,./1/009.ltlf,true.ltlf,Agent,0.062,0,0,0,NA,0.062,Adv,Dom
Symbolic-Compositional Best-Effort Synthesizer,./1/010.ltlf,true.ltlf,Agent,0.148,0,0,0,NA,0.148,Adv,Dom
Symbolic-Compositional Best-Effort Synthesizer,./1/011.ltlf,true.ltlf,Agent,0.111,0.006,0.004,0.002,NA,0.123,Coop,NA
Symbolic-Compositional Best-Effort Synthesizer,./1/012.ltlf,true.ltlf,Agent,0.128,0,0,0,NA,0.128,Adv,Dom
Symbolic-Compositional Best-Effort Synthesizer,./1/013.ltlf,true.ltlf,Agent,0.036,0.007,0,0,NA,0.043,Adv,Dom
Symbolic-Compositional Best-Effort Synthesizer,./1/014.ltlf,true.ltlf,Agent,0.14,0.01,0.002,0.002,NA,0.154,Coop,NA
Symbolic-Compositional Best-Effort Synthesizer,./1/015.ltlf,true.ltlf,Agent,0.11,0.005,0.001,0.001,NA,0.117,Coop,NA
