Adversarial Synthesizer,goal_1.ltlf,env_1.ltlf,Environment,0.015,0,0,NA,NA,0.015,Adv,Dom
Adversarial Synthesizer,goal_1.ltlf,env_2.ltlf,Environment,0.016,0,0,NA,NA,0.016,Adv,Dom
Adversarial Synthesizer,goal_1.ltlf,env_3.ltlf,Environment,0.016,0,0,NA,NA,0.016,Adv,Dom
Adversarial Synthesizer,goal_1.ltlf,env_4.ltlf,Environment,0.017,0,0,NA,NA,0.017,Adv,Dom
Adversarial Synthesizer,goal_1.ltlf,env_5.ltlf,Environment,0.02,0.001,0,NA,NA,0.021,Adv,Dom
Adversarial Synthesizer,goal_1.ltlf,env_6.ltlf,Environment,0.022,0,0,NA,NA,0.022,Adv,Dom
Adversarial Synthesizer,goal_1.ltlf,env_7.ltlf,Environment,0.026,0.001,0,NA,NA,0.027,Adv,Dom
Adversarial Synthesizer,goal_1.ltlf,env_8.ltlf,Environment,0.03,0.001,0.002,NA,NA,0.033,Adv,Dom
Adversarial Synthesizer,goal_1.ltlf,env_9.ltlf,Environment,0.038,0.001,0.001,NA,NA,0.04,Adv,Dom
Adversarial Synthesizer,goal_1.ltlf,env_10.ltlf,Environment,0.046,0.001,0.003,NA,NA,0.05,Adv,Dom
Adversarial Synthesizer,goal_2.ltlf,env_1.ltlf,Environment,0.026,0.001,0,NA,NA,0.027,Unr,NA
Adversarial Synthesizer,goal_2.ltlf,env_2.ltlf,Environment,0.031,0.002,0.001,NA,NA,0.034,Unr,NA
Adversarial Synthesizer,goal_2.ltlf,env_3.ltlf,Environment,0.029,0.001,0.001,NA,NA,0.031,Adv,Dom
Adversarial Synthesizer,goal_2.ltlf,env_4.ltlf,Environment,0.031,0.002,0.001,NA,NA,0.034,Adv,Dom
Adversarial Synthesizer,goal_2.ltlf,env_5.ltlf,Environment,0.033,0.002,0.004,NA,NA,0.039,Adv,Dom
Adversarial Synthesizer,goal_2.ltlf,env_6.ltlf,Environment,0.034,0.003,0.002,NA,NA,0.039,Adv,Dom
Adversarial Synthesizer,goal_2.ltlf,env_7.ltlf,Environment,0.037,0.004,0.003,NA,NA,0.044,Adv,Dom
Adversarial Synthesizer,goal_2.ltlf,env_8.ltlf,Environment,0.046,0.007,0.008,NA,NA,0.061,Adv,Dom
Adversarial Synthesizer,goal_2.ltlf,env_9.ltlf,Environment,0.052,0.004,0.011,NA,NA,0.067,Adv,Dom
Adversarial Synthesizer,goal_2.ltlf,env_10.ltlf,Environment,0.059,0.005,0.012,NA,NA,0.076,Adv,Dom
Adversarial Synthesizer,goal_3.ltlf,env_1.ltlf,Environment,0.051,0.002,0,NA,NA,0.053,Unr,NA
Adversarial Synthesizer,goal_3.ltlf,env_2.ltlf,Environment,0.052,0.006,0.002,NA,NA,0.06,Unr,NA
Adversarial Synthesizer,goal_3.ltlf,env_3.ltlf,Environment,0.052,0.011,0.002,NA,NA,0.065,Unr,NA
Adversarial Synthesizer,goal_3.ltlf,env_4.ltlf,Environment,0.057,0.007,0.013,NA,NA,0.077,Unr,NA
Adversarial Synthesizer,goal_3.ltlf,env_5.ltlf,Environment,0.059,0.013,0.008,NA,NA,0.08,Unr,NA
Adversarial Synthesizer,goal_3.ltlf,env_6.ltlf,Environment,0.06,0.016,0.011,NA,NA,0.087,Unr,NA
Adversarial Synthesizer,goal_3.ltlf,env_7.ltlf,Environment,0.063,0.014,0.023,NA,NA,0.1,Adv,Dom
Adversarial Synthesizer,goal_3.ltlf,env_8.ltlf,Environment,0.069,0.019,0.021,NA,NA,0.109,Adv,Dom
Adversarial Synthesizer,goal_3.ltlf,env_9.ltlf,Environment,0.078,0.023,0.023,NA,NA,0.124,Adv,Dom
Adversarial Synthesizer,goal_3.ltlf,env_10.ltlf,Environment,0.088,0.025,0.025,NA,NA,0.138,Adv,Dom
Adversarial Synthesizer,goal_4.ltlf,env_1.ltlf,Environment,0.084,0.008,0.001,NA,NA,0.093,Unr,NA
Adversarial Synthesizer,goal_4.ltlf,env_2.ltlf,Environment,0.101,0.016,0.01,NA,NA,0.127,Unr,NA
Adversarial Synthesizer,goal_4.ltlf,env_3.ltlf,Environment,0.097,0.024,0.021,NA,NA,0.142,Unr,NA
Adversarial Synthesizer,goal_4.ltlf,env_4.ltlf,Environment,0.102,0.036,0.019,NA,NA,0.157,Unr,NA
Adversarial Synthesizer,goal_4.ltlf,env_5.ltlf,Environment,0.11,0.039,0.029,NA,NA,0.178,Unr,NA
Adversarial Synthesizer,goal_4.ltlf,env_6.ltlf,Environment,0.111,0.048,0.05,NA,NA,0.209,Unr,NA
Adversarial Synthesizer,goal_4.ltlf,env_7.ltlf,Environment,0.134,0.06,0.048,NA,NA,0.242,Unr,NA
Adversarial Synthesizer,goal_4.ltlf,env_8.ltlf,Environment,0.141,0.067,0.059,NA,NA,0.267,Unr,NA
Adversarial Synthesizer,goal_4.ltlf,env_9.ltlf,Environment,0.155,0.074,0.094,NA,NA,0.323,Unr,NA
Adversarial Synthesizer,goal_4.ltlf,env_10.ltlf,Environment,0.163,0.083,0.099,NA,NA,0.345,Unr,NA
Adversarial Synthesizer,goal_5.ltlf,env_1.ltlf,Environment,0.18,0.029,0.002,NA,NA,0.211,Unr,NA
Adversarial Synthesizer,goal_5.ltlf,env_2.ltlf,Environment,0.222,0.057,0.044,NA,NA,0.323,Unr,NA
Adversarial Synthesizer,goal_5.ltlf,env_3.ltlf,Environment,0.229,0.078,0.048,NA,NA,0.355,Unr,NA
Adversarial Synthesizer,goal_5.ltlf,env_4.ltlf,Environment,0.26,0.093,0.072,NA,NA,0.425,Unr,NA
Adversarial Synthesizer,goal_5.ltlf,env_5.ltlf,Environment,0.309,0.109,0.152,NA,NA,0.57,Unr,NA
Adversarial Synthesizer,goal_5.ltlf,env_6.ltlf,Environment,0.31,0.14,0.136,NA,NA,0.586,Unr,NA
Adversarial Synthesizer,goal_5.ltlf,env_7.ltlf,Environment,0.317,0.16,0.198,NA,NA,0.675,Unr,NA
Adversarial Synthesizer,goal_5.ltlf,env_8.ltlf,Environment,0.338,0.174,0.274,NA,NA,0.786,Unr,NA
Adversarial Synthesizer,goal_5.ltlf,env_9.ltlf,Environment,0.35,0.198,0.283,NA,NA,0.831,Unr,NA
Adversarial Synthesizer,goal_5.ltlf,env_10.ltlf,Environment,0.378,0.218,0.447,NA,NA,1.043,Unr,NA
Adversarial Synthesizer,goal_6.ltlf,env_1.ltlf,Environment,0.996,0.083,0.004,NA,NA,1.083,Unr,NA
Adversarial Synthesizer,goal_6.ltlf,env_2.ltlf,Environment,1.088,0.155,0.107,NA,NA,1.35,Unr,NA
Adversarial Synthesizer,goal_6.ltlf,env_3.ltlf,Environment,1.132,0.204,0.235,NA,NA,1.571,Unr,NA
Adversarial Synthesizer,goal_6.ltlf,env_4.ltlf,Environment,1.361,0.245,0.316,NA,NA,1.922,Unr,NA
Adversarial Synthesizer,goal_6.ltlf,env_5.ltlf,Environment,1.389,0.329,0.462,NA,NA,2.18,Unr,NA
Adversarial Synthesizer,goal_6.ltlf,env_6.ltlf,Environment,1.464,0.371,0.669,NA,NA,2.504,Unr,NA
Adversarial Synthesizer,goal_6.ltlf,env_7.ltlf,Environment,1.547,0.417,0.979,NA,NA,2.943,Unr,NA
Adversarial Synthesizer,goal_6.ltlf,env_8.ltlf,Environment,1.661,0.485,1.109,NA,NA,3.255,Unr,NA
Adversarial Synthesizer,goal_6.ltlf,env_9.ltlf,Environment,2.006,0.559,1.673,NA,NA,4.238,Unr,NA
Adversarial Synthesizer,goal_6.ltlf,env_10.ltlf,Environment,2.187,0.85,1.896,NA,NA,4.933,Unr,NA
Adversarial Synthesizer,goal_7.ltlf,env_1.ltlf,Environment,4.229,0.27,0.009,NA,NA,4.508,Unr,NA
Adversarial Synthesizer,goal_7.ltlf,env_2.ltlf,Environment,4.063,0.425,0.412,NA,NA,4.9,Unr,NA
Adversarial Synthesizer,goal_7.ltlf,env_3.ltlf,Environment,4.738,0.531,1.22,NA,NA,6.489,Unr,NA
Adversarial Synthesizer,goal_7.ltlf,env_4.ltlf,Environment,5.114,0.654,3.77,NA,NA,9.538,Unr,NA
Adversarial Synthesizer,goal_7.ltlf,env_5.ltlf,Environment,5.425,0.807,6.291,NA,NA,12.523,Unr,NA
Adversarial Synthesizer,goal_7.ltlf,env_6.ltlf,Environment,5.83,0.944,9.96,NA,NA,16.734,Unr,NA
Adversarial Synthesizer,goal_7.ltlf,env_7.ltlf,Environment,6.301,1.068,12.429,NA,NA,19.798,Unr,NA
Adversarial Synthesizer,goal_7.ltlf,env_8.ltlf,Environment,7.337,1.256,4.714,NA,NA,13.307,Unr,NA
Adversarial Synthesizer,goal_7.ltlf,env_9.ltlf,Environment,7.79,1.448,6.797,NA,NA,16.035,Unr,NA
Adversarial Synthesizer,goal_7.ltlf,env_10.ltlf,Environment,8.188,1.706,8.692,NA,NA,18.586,Unr,NA
Adversarial Synthesizer,goal_8.ltlf,env_1.ltlf,Environment,14.098,0.547,0.021,NA,NA,14.666,Unr,NA
Adversarial Synthesizer,goal_8.ltlf,env_2.ltlf,Environment,18.941,1.078,4.366,NA,NA,24.385,Unr,NA
Adversarial Synthesizer,goal_8.ltlf,env_3.ltlf,Environment,20.448,1.401,11.769,NA,NA,33.618,Unr,NA
Adversarial Synthesizer,goal_8.ltlf,env_4.ltlf,Environment,22.557,1.646,19.937,NA,NA,44.14,Unr,NA
Adversarial Synthesizer,goal_8.ltlf,env_5.ltlf,Environment,24.992,2.069,29.781,NA,NA,56.842,Unr,NA
Adversarial Synthesizer,goal_8.ltlf,env_6.ltlf,Environment,27.634,2.396,15.971,NA,NA,46.001,Unr,NA
Adversarial Synthesizer,goal_8.ltlf,env_7.ltlf,Environment,29.741,2.772,22.338,NA,NA,54.851,Unr,NA
Adversarial Synthesizer,goal_8.ltlf,env_8.ltlf,Environment,31.653,3.061,25.884,NA,NA,60.598,Unr,NA
Adversarial Synthesizer,goal_8.ltlf,env_9.ltlf,Environment,35.245,3.639,24.713,NA,NA,63.597,Unr,NA
Adversarial Synthesizer,goal_8.ltlf,env_10.ltlf,Environment,35.701,4.063,37.699,NA,NA,77.463,Unr,NA
Adversarial Synthesizer,goal_dominance_1.ltlf,env_1.ltlf,Environment,0.016,0,0,NA,NA,0.016,Adv,Dom
Adversarial Synthesizer,goal_dominance_1.ltlf,env_2.ltlf,Environment,0.02,0,0,NA,NA,0.02,Adv,Dom
Adversarial Synthesizer,goal_dominance_1.ltlf,env_3.ltlf,Environment,0.019,0,0,NA,NA,0.019,Adv,Dom
Adversarial Synthesizer,goal_dominance_1.ltlf,env_4.ltlf,Environment,0.018,0,0,NA,NA,0.018,Adv,Dom
Adversarial Synthesizer,goal_dominance_1.ltlf,env_5.ltlf,Environment,0.021,0,0,NA,NA,0.021,Adv,Dom
Adversarial Synthesizer,goal_dominance_1.ltlf,env_6.ltlf,Environment,0.021,0,0,NA,NA,0.021,Adv,Dom
Adversarial Synthesizer,goal_dominance_1.ltlf,env_7.ltlf,Environment,0.022,0,0,NA,NA,0.022,Adv,Dom
Adversarial Synthesizer,goal_dominance_1.ltlf,env_8.ltlf,Environment,0.028,0,0,NA,NA,0.028,Adv,Dom
Adversarial Synthesizer,goal_dominance_1.ltlf,env_9.ltlf,Environment,0.043,0,0,NA,NA,0.043,Adv,Dom
Adversarial Synthesizer,goal_dominance_1.ltlf,env_10.ltlf,Environment,0.046,0,0,NA,NA,0.046,Adv,Dom
Adversarial Synthesizer,goal_dominance_2.ltlf,env_1.ltlf,Environment,0.027,0,0,NA,NA,0.027,Unr,NA
Adversarial Synthesizer,goal_dominance_2.ltlf,env_2.ltlf,Environment,0.029,0,0,NA,NA,0.029,Unr,NA
Adversarial Synthesizer,goal_dominance_2.ltlf,env_3.ltlf,Environment,0.028,0,0,NA,NA,0.028,Adv,Dom
Adversarial Synthesizer,goal_dominance_2.ltlf,env_4.ltlf,Environment,0.031,0,0,NA,NA,0.031,Adv,Dom
Adversarial Synthesizer,goal_dominance_2.ltlf,env_5.ltlf,Environment,0.032,0,0,NA,NA,0.032,Adv,Dom
Adversarial Synthesizer,goal_dominance_2.ltlf,env_6.ltlf,Environment,0.036,0.001,0,NA,NA,0.037,Adv,Dom
Adversarial Synthesizer,goal_dominance_2.ltlf,env_7.ltlf,Environment,0.04,0.001,0,NA,NA,0.041,Adv,Dom
Adversarial Synthesizer,goal_dominance_2.ltlf,env_8.ltlf,Environment,0.044,0.001,0,NA,NA,0.045,Adv,Dom
Adversarial Synthesizer,goal_dominance_2.ltlf,env_9.ltlf,Environment,0.052,0.001,0,NA,NA,0.053,Adv,Dom
Adversarial Synthesizer,goal_dominance_2.ltlf,env_10.ltlf,Environment,0.06,0.001,0,NA,NA,0.061,Adv,Dom
Adversarial Synthesizer,goal_dominance_3.ltlf,env_1.ltlf,Environment,0.042,0.001,0,NA,NA,0.043,Unr,NA
Adversarial Synthesizer,goal_dominance_3.ltlf,env_2.ltlf,Environment,0.044,0.001,0,NA,NA,0.045,Unr,NA
Adversarial Synthesizer,goal_dominance_3.ltlf,env_3.ltlf,Environment,0.045,0.001,0.001,NA,NA,0.047,Unr,NA
Adversarial Synthesizer,goal_dominance_3.ltlf,env_4.ltlf,Environment,0.05,0.001,0,NA,NA,0.051,Unr,NA
Adversarial Synthesizer,goal_dominance_3.ltlf,env_5.ltlf,Environment,0.052,0.001,0,NA,NA,0.053,Unr,NA
Adversarial Synthesizer,goal_dominance_3.ltlf,env_6.ltlf,Environment,0.056,0.001,0,NA,NA,0.057,Unr,NA
Adversarial Synthesizer,goal_dominance_3.ltlf,env_7.ltlf,Environment,0.058,0.001,0,NA,NA,0.059,Adv,Dom
Adversarial Synthesizer,goal_dominance_3.ltlf,env_8.ltlf,Environment,0.064,0.002,0.001,NA,NA,0.067,Adv,Dom
Adversarial Synthesizer,goal_dominance_3.ltlf,env_9.ltlf,Environment,0.074,0.002,0.001,NA,NA,0.077,Adv,Dom
Adversarial Synthesizer,goal_dominance_3.ltlf,env_10.ltlf,Environment,0.082,0.003,0.001,NA,NA,0.086,Adv,Dom
Adversarial Synthesizer,goal_dominance_4.ltlf,env_1.ltlf,Environment,0.079,0.002,0,NA,NA,0.081,Unr,NA
Adversarial Synthesizer,goal_dominance_4.ltlf,env_2.ltlf,Environment,0.081,0.002,0,NA,NA,0.083,Unr,NA
Adversarial Synthesizer,goal_dominance_4.ltlf,env_3.ltlf,Environment,0.08,0.002,0,NA,NA,0.082,Unr,NA
Adversarial Synthesizer,goal_dominance_4.ltlf,env_4.ltlf,Environment,0.087,0.002,0,NA,NA,0.089,Unr,NA
Adversarial Synthesizer,goal_dominance_4.ltlf,env_5.ltlf,Environment,0.089,0.004,0,NA,NA,0.093,Unr,NA
Adversarial Synthesizer,goal_dominance_4.ltlf,env_6.ltlf,Environment,0.091,0.002,0,NA,NA,0.093,Unr,NA
Adversarial Synthesizer,goal_dominance_4.ltlf,env_7.ltlf,Environment,0.097,0.003,0,NA,NA,0.1,Unr,NA
Adversarial Synthesizer,goal_dominance_4.ltlf,env_8.ltlf,Environment,0.103,0.002,0,NA,NA,0.105,Unr,NA
Adversarial Synthesizer,goal_dominance_4.ltlf,env_9.ltlf,Environment,0.113,0.002,0,NA,NA,0.115,Unr,NA
Adversarial Synthesizer,goal_dominance_4.ltlf,env_10.ltlf,Environment,0.12,0.003,0,NA,NA,0.123,Unr,NA
Adversarial Synthesizer,goal_dominance_5.ltlf,env_1.ltlf,Environment,0.118,0.007,0,NA,NA,0.125,Unr,NA
Adversarial Synthesizer,goal_dominance_5.ltlf,env_2.ltlf,Environment,0.12,0.006,0.001,NA,NA,0.127,Unr,NA
Adversarial Synthesizer,goal_dominance_5.ltlf,env_3.ltlf,Environment,0.122,0.007,0.001,NA,NA,0.13,Unr,NA
Adversarial Synthesizer,goal_dominance_5.ltlf,env_4.ltlf,Environment,0.122,0.007,0.001,NA,NA,0.13,Unr,NA
Adversarial Synthesizer,goal_dominance_5.ltlf,env_5.ltlf,Environment,0.135,0.009,0.001,NA,NA,0.145,Unr,NA
Adversarial Synthesizer,goal_dominance_5.ltlf,env_6.ltlf,Environment,0.176,0.009,0.001,NA,NA,0.186,Unr,NA
Adversarial Synthesizer,goal_dominance_5.ltlf,env_7.ltlf,Environment,0.181,0.009,0.001,NA,NA,0.191,Unr,NA
Adversarial Synthesizer,goal_dominance_5.ltlf,env_8.ltlf,Environment,0.189,0.009,0.001,NA,NA,0.199,Unr,NA
