Direct Best-Effort Synthesizer,goal_1.ltlf,env_1.ltlf,Agent,0.03,0,0,0,0,0.03,Adv,Dom
Direct Best-Effort Synthesizer,goal_1.ltlf,env_2.ltlf,Agent,0.025,0,0,0,0,0.025,Adv,Dom
Direct Best-Effort Synthesizer,goal_1.ltlf,env_3.ltlf,Agent,0.025,0.001,0,0,0,0.026,Adv,Dom
Direct Best-Effort Synthesizer,goal_1.ltlf,env_4.ltlf,Agent,0.028,0.001,0,0,0,0.029,Adv,Dom
Direct Best-Effort Synthesizer,goal_1.ltlf,env_5.ltlf,Agent,0.032,0.001,0,0.001,0,0.034,Adv,Dom
Direct Best-Effort Synthesizer,goal_1.ltlf,env_6.ltlf,Agent,0.038,0.002,0,0,0,0.04,Adv,Dom
Direct Best-Effort Synthesizer,goal_1.ltlf,env_7.ltlf,Agent,0.044,0.002,0.001,0.001,0,0.048,Adv,Dom
Direct Best-Effort Synthesizer,goal_1.ltlf,env_8.ltlf,Agent,0.056,0.002,0,0.001,0,0.059,Adv,Dom
Direct Best-Effort Synthesizer,goal_1.ltlf,env_9.ltlf,Agent,0.073,0.003,0.001,0.002,0,0.079,Adv,Dom
Direct Best-Effort Synthesizer,goal_1.ltlf,env_10.ltlf,Agent,0.089,0.003,0.001,0.001,0,0.094,Adv,Dom
Direct Best-Effort Synthesizer,goal_2.ltlf,env_1.ltlf,Agent,0.047,0.001,0,0,0,0.048,Coop,NoDom
Direct Best-Effort Synthesizer,goal_2.ltlf,env_2.ltlf,Agent,0.051,0.002,0,0.002,0,0.055,Coop,NoDom
Direct Best-Effort Synthesizer,goal_2.ltlf,env_3.ltlf,Agent,0.052,0.004,0.001,0.001,0,0.058,Adv,Dom
Direct Best-Effort Synthesizer,goal_2.ltlf,env_4.ltlf,Agent,0.055,0.004,0.001,0.002,0,0.062,Adv,Dom
Direct Best-Effort Synthesizer,goal_2.ltlf,env_5.ltlf,Agent,0.062,0.006,0.002,0.003,0,0.073,Adv,Dom
Direct Best-Effort Synthesizer,goal_2.ltlf,env_6.ltlf,Agent,0.068,0.007,0.002,0.008,0,0.085,Adv,Dom
Direct Best-Effort Synthesizer,goal_2.ltlf,env_7.ltlf,Agent,0.073,0.007,0.003,0.004,0,0.087,Adv,Dom
Direct Best-Effort Synthesizer,goal_2.ltlf,env_8.ltlf,Agent,0.081,0.011,0.007,0.008,0,0.107,Adv,Dom
Direct Best-Effort Synthesizer,goal_2.ltlf,env_9.ltlf,Agent,0.104,0.01,0.012,0.007,0,0.133,Adv,Dom
Direct Best-Effort Synthesizer,goal_2.ltlf,env_10.ltlf,Agent,0.123,0.017,0.005,0.008,0,0.153,Adv,Dom
Direct Best-Effort Synthesizer,goal_3.ltlf,env_1.ltlf,Agent,0.075,0.004,0,0.001,0,0.08,Coop,NoDom
Direct Best-Effort Synthesizer,goal_3.ltlf,env_2.ltlf,Agent,0.081,0.012,0.001,0.01,0,0.104,Coop,NoDom
Direct Best-Effort Synthesizer,goal_3.ltlf,env_3.ltlf,Agent,0.086,0.016,0.002,0.009,0.005,0.118,Coop,NoDom
Direct Best-Effort Synthesizer,goal_3.ltlf,env_4.ltlf,Agent,0.087,0.014,0.009,0.015,0,0.125,Coop,NoDom
Direct Best-Effort Synthesizer,goal_3.ltlf,env_5.ltlf,Agent,0.095,0.026,0.007,0.021,0,0.149,Coop,NoDom
Direct Best-Effort Synthesizer,goal_3.ltlf,env_6.ltlf,Agent,0.107,0.026,0.015,0.017,0.001,0.166,Coop,NoDom
Direct Best-Effort Synthesizer,goal_3.ltlf,env_7.ltlf,Agent,0.112,0.039,0.012,0.024,0,0.187,Adv,Dom
Direct Best-Effort Synthesizer,goal_3.ltlf,env_8.ltlf,Agent,0.131,0.041,0.013,0.047,0,0.232,Adv,Dom
